number,original_method,SLOC_Logical,Cyclomatic,CyclomaticDensity,Halstead_Effort,Halstead_Bugs,Maintainability,refactored_method,SLOC_Logical,Cyclomatic,CyclomaticDensity,Halstead_Effort,Halstead_Bugs,Maintainability
53,"it('should throw if the droppable has no closest scrollable', () => {\n const marshal: DimensionMarshal = getMarshalStub();\n const registry: Registry = createRegistry();\n const registerSpy = jest.spyOn(registry.droppable, 'register');\n // no scroll parent\n const wrapper = mount(\n <WithAppContext marshal={marshal} registry={registry}>\n <App parentIsScrollable={false} droppableIsScrollable={false} />,\n </WithAppContext>,\n );\n const droppable: ?HTMLElement = wrapper.find('.droppable').getDOMNode();\n invariant(droppable);\n const parent: ?HTMLElement = wrapper.find('.scroll-parent').getDOMNode();\n invariant(parent);\n jest\n .spyOn(droppable, 'getBoundingClientRect')\n .mockImplementation(() => smallFrameClient.borderBox);\n jest\n .spyOn(parent, 'getBoundingClientRect')\n .mockImplementation(() => bigClient.borderBox);\n\n // validating no initial scroll\n expect(parent.scrollTop).toBe(0);\n expect(parent.scrollLeft).toBe(0);\n expect(droppable.scrollTop).toBe(0);\n expect(droppable.scrollLeft).toBe(0);\n\n const callbacks: DroppableCallbacks = registerSpy.mock.calls[0][0].callbacks;\n // request the droppable start listening for scrolling\n callbacks.getDimensionAndWatchScroll(preset.windowScroll, scheduled);\n\n // ask it to scroll\n expect(() => callbacks.scroll({ x: 100, y: 100 })).toThrow();\n\n // no scroll changes\n expect(parent.scrollTop).toBe(0);\n expect(parent.scrollLeft).toBe(0);\n expect(droppable.scrollTop).toBe(0);\n expect(droppable.scrollLeft).toBe(0);\n});",23,1,4.3478260869565215,2435.2551878832915,0.03345279485656603,84.25676222684999,"it('should throw if the droppable has no closest scrollable', () => {\n  const marshal: DimensionMarshal = getMarshalStub();\n  const registry: Registry = createRegistry();\n  const registerSpy = jest.spyOn(registry.droppable, 'register');\n  // no scroll parent\n  const wrapper = mount(\n    <WithAppContext marshal={marshal} registry={registry}>\n      <App parentIsScrollable={false} droppableIsScrollable={false} />,\n    </WithAppContext>,\n  );\n  const droppable: ?HTMLElement = wrapper.find('.droppable').getDOMNode();\n  invariant(droppable);\n  const parent: ?HTMLElement = wrapper.find('.scroll-parent').getDOMNode();\n  invariant(parent);\n  jest\n    .spyOn(droppable, 'getBoundingClientRect')\n    .mockImplementation(() => smallFrameClient.borderBox);\n  jest\n    .spyOn(parent, 'getBoundingClientRect')\n    .mockImplementation(() => bigClient.borderBox);\n\n  // validating no initial scroll\n  expect(parent.scrollTop).toBe(0);\n  expect(parent.scrollLeft).toBe(0);\n  expect(droppable.scrollTop).toBe(0);\n  expect(droppable.scrollLeft).toBe(0);\n\n  const callbacks: DroppableCallbacks = registerSpy.mock.calls[0][0].callbacks;\n  // request the droppable start listening for scrolling\n  callbacks.getDimensionAndWatchScroll(preset.windowScroll, scheduled);\n\n  // Define test scroll values\n  const TEST_SCROLL_OFFSET = {\n    x: 100,\n    y: 100\n  };\n  \n  // ask it to scroll\n  expect(() => callbacks.scroll(TEST_SCROLL_OFFSET)).toThrow();\n\n  // no scroll changes\n  expect(parent.scrollTop).toBe(0);\n  expect(parent.scrollLeft).toBe(0);\n  expect(droppable.scrollTop).toBe(0);\n  expect(droppable.scrollLeft).toBe(0);\n});",24,1,4.166666666666666,2466.2465929814966,0.03382150892080064,83.48179581887439
54,"it('should throw if the droppable has no closest scrollable', () => {\n const marshal: DimensionMarshal = getMarshalStub();\n const registry: Registry = createRegistry();\n const registerSpy = jest.spyOn(registry.droppable, 'register');\n // no scroll parent\n const wrapper = mount(\n <WithAppContext marshal={marshal} registry={registry}>\n <App parentIsScrollable={false} droppableIsScrollable={false} />,\n </WithAppContext>,\n );\n const droppable: ?HTMLElement = wrapper.find('.droppable').getDOMNode();\n invariant(droppable);\n const parent: ?HTMLElement = wrapper.find('.scroll-parent').getDOMNode();\n invariant(parent);\n jest\n .spyOn(droppable, 'getBoundingClientRect')\n .mockImplementation(() => smallFrameClient.borderBox);\n jest\n .spyOn(parent, 'getBoundingClientRect')\n .mockImplementation(() => bigClient.borderBox);\n\n // validating no initial scroll\n expect(parent.scrollTop).toBe(0);\n expect(parent.scrollLeft).toBe(0);\n expect(droppable.scrollTop).toBe(0);\n expect(droppable.scrollLeft).toBe(0);\n\n const callbacks: DroppableCallbacks = registerSpy.mock.calls[0][0].callbacks;\n // request the droppable start listening for scrolling\n callbacks.getDimensionAndWatchScroll(preset.windowScroll, scheduled);\n\n // ask it to scroll\n expect(() => callbacks.scroll({ x: 100, y: 100 })).toThrow();\n\n // no scroll changes\n expect(parent.scrollTop).toBe(0);\n expect(parent.scrollLeft).toBe(0);\n expect(droppable.scrollTop).toBe(0);\n expect(droppable.scrollLeft).toBe(0);\n});",23,1,4.3478260869565215,2435.2551878832915,0.03345279485656603,84.25676222684999,"it('should throw if the droppable has no closest scrollable', () => {\n  const marshal: DimensionMarshal = getMarshalStub();\n  const registry: Registry = createRegistry();\n  const registerSpy = jest.spyOn(registry.droppable, 'register');\n  // no scroll parent\n  const wrapper = mount(\n    <WithAppContext marshal={marshal} registry={registry}>\n      <App parentIsScrollable={false} droppableIsScrollable={false} />,\n    </WithAppContext>,\n  );\n  const droppable: ?HTMLElement = wrapper.find('.droppable').getDOMNode();\n  invariant(droppable);\n  const parent: ?HTMLElement = wrapper.find('.scroll-parent').getDOMNode();\n  invariant(parent);\n  jest\n    .spyOn(droppable, 'getBoundingClientRect')\n    .mockImplementation(() => smallFrameClient.borderBox);\n  jest\n    .spyOn(parent, 'getBoundingClientRect')\n    .mockImplementation(() => bigClient.borderBox);\n\n  // validating no initial scroll\n  expect(parent.scrollTop).toBe(0);\n  expect(parent.scrollLeft).toBe(0);\n  expect(droppable.scrollTop).toBe(0);\n  expect(droppable.scrollLeft).toBe(0);\n\n  const callbacks: DroppableCallbacks = registerSpy.mock.calls[0][0].callbacks;\n  // request the droppable start listening for scrolling\n  callbacks.getDimensionAndWatchScroll(preset.windowScroll, scheduled);\n\n  // Define test scroll values\n  const TEST_SCROLL_OFFSET = {\n    x: 100, // Scroll offset for x axis\n    y: 100  // Scroll offset for y axis  \n  };\n\n  // ask it to scroll\n  expect(() => callbacks.scroll(TEST_SCROLL_OFFSET)).toThrow();\n\n  // no scroll changes\n  expect(parent.scrollTop).toBe(0);\n  expect(parent.scrollLeft).toBe(0);\n  expect(droppable.scrollTop).toBe(0);\n  expect(droppable.scrollLeft).toBe(0);\n});",24,1,4.166666666666666,2466.2465929814966,0.03382150892080064,83.48179581887439
55,"it('should not fire an onClose if not closing when a transitionend occurs', () => {\n const onClose = jest.fn();\n\n const wrapper: ReactWrapper<*> = mount(\n <Placeholder\n animate=""none""\n contextId=""1""\n placeholder={placeholder}\n onClose={onClose}\n onTransitionEnd={jest.fn()}\n />,\n );\n const assert = () => {\n // $ExpectError - not a complete event\n const height: TransitionEvent = {\n propertyName: 'height',\n };\n wrapper.simulate('transitionend', height);\n expect(onClose).not.toHaveBeenCalled();\n onClose.mockClear();\n };\n expectIsFull(getPlaceholderStyle(wrapper));\n assert();\n\n wrapper.setProps({ animate: 'open' });\n assert();\n});",14,1,7.142857142857142,407.5157787774984,0.014226613473282445,98.96820309823849,"it('should not fire an onClose if not closing when a transitionend occurs', () => {\n  const onClose = jest.fn();\n\n  const wrapper: ReactWrapper<*> = mount(\n    <Placeholder\n      animate=""none""\n      contextId=""1""\n      placeholder={placeholder}\n      onClose={onClose}\n      onTransitionEnd={jest.fn()}\n    />,\n  );\n\n  // Test initial state with animate=""none""\n  it('should not trigger onClose with animate=""none""', () => {\n    expectIsFull(getPlaceholderStyle(wrapper));\n    // $ExpectError - not a complete event\n    const height: TransitionEvent = {\n      propertyName: 'height',\n    };\n    wrapper.simulate('transitionend', height);\n    expect(onClose).not.toHaveBeenCalled();\n    onClose.mockClear();\n  });\n\n  // Test with animate=""open"" state\n  it('should not trigger onClose with animate=""open""', () => {\n    wrapper.setProps({ animate: 'open' });\n    // $ExpectError - not a complete event\n    const height: TransitionEvent = {\n      propertyName: 'height',\n    };\n    wrapper.simulate('transitionend', height);\n    expect(onClose).not.toHaveBeenCalled();\n    onClose.mockClear();\n  });\n});",18,1,5.555555555555555,772.4189782252839,0.017899434021628954,93.10560274161226
56,"it('should not fire an onClose if not closing when a transitionend occurs', () => {\n const onClose = jest.fn();\n\n const wrapper: ReactWrapper<*> = mount(\n <Placeholder\n animate=""none""\n contextId=""1""\n placeholder={placeholder}\n onClose={onClose}\n onTransitionEnd={jest.fn()}\n />,\n );\n const assert = () => {\n // $ExpectError - not a complete event\n const height: TransitionEvent = {\n propertyName: 'height',\n };\n wrapper.simulate('transitionend', height);\n expect(onClose).not.toHaveBeenCalled();\n onClose.mockClear();\n };\n expectIsFull(getPlaceholderStyle(wrapper));\n assert();\n\n wrapper.setProps({ animate: 'open' });\n assert();\n});",14,1,7.142857142857142,407.5157787774984,0.014226613473282445,98.96820309823849,"it('should not fire an onClose if not closing when a transitionend occurs', () => {\n  const onClose = jest.fn();\n\n  const wrapper: ReactWrapper<*> = mount(\n    <Placeholder\n      animate=""none""\n      contextId=""1""\n      placeholder={placeholder}\n      onClose={onClose}\n      onTransitionEnd={jest.fn()}\n    />,\n  );\n  \n  const assertNoOnCloseCall = (animateState) => {\n    // Test that onClose is not called for 'none' and 'open' animate states\n    expect(wrapper.prop('animate')).toBe(animateState);\n    \n    // $ExpectError - not a complete event\n    const height: TransitionEvent = {\n      propertyName: 'height',\n    };\n    wrapper.simulate('transitionend', height);\n    \n    expect(onClose).not.toHaveBeenCalled();\n    onClose.mockClear();\n  };\n\n  // Test initial state (animate: 'none')\n  expectIsFull(getPlaceholderStyle(wrapper));\n  assertNoOnCloseCall('none');\n\n  // Test after changing to 'open' state\n  wrapper.setProps({ animate: 'open' });\n  assertNoOnCloseCall('open');\n});",15,1,6.666666666666667,578.1034591154892,0.016765475831665867,96.56970114725311
57,"it('should collect and publish the draggables', () => {\n const beforeInHome1: DraggableDimension = {\n ...preset.inHome1,\n descriptor: {\n ...preset.inHome1.descriptor,\n id: 'addition1',\n index: 0,\n },\n };\n const beforeInHome2: DraggableDimension = {\n ...preset.inHome2,\n descriptor: {\n ...preset.inHome2.descriptor,\n id: 'addition2',\n index: 1,\n },\n };\n const registry: Registry = createRegistry();\n const callbacks: Callbacks = getCallbacksStub();\n const marshal: DimensionMarshal = createDimensionMarshal(\n registry,\n callbacks,\n );\n populate(registry, withScrollables);\n\n // A publish has started\n marshal.startPublishing(defaultRequest);\n expect(callbacks.publishWhileDragging).not.toHaveBeenCalled();\n\n registry.draggable.register(\n getDraggableEntry({ dimension: beforeInHome1 }),\n );\n registry.draggable.register(\n getDraggableEntry({ dimension: beforeInHome2 }),\n );\n expect(callbacks.collectionStarting).toHaveBeenCalled();\n expect(callbacks.publishWhileDragging).not.toHaveBeenCalled();\n\n // Fire the collection / publish step\n requestAnimationFrame.step();\n const expected: Published = {\n ...empty,\n additions: [beforeInHome1, beforeInHome2],\n modified: [{ droppableId: scrollableHome.descriptor.id, scroll: origin }],\n };\n expect(callbacks.publishWhileDragging).toHaveBeenCalledWith(expected);\n });",17,1,5.88235294117647,1359.9929166832883,0.027485726782689086,90.68616659266496,"  it('should start collection when registering new draggables', () => {\n  const beforeInHome1: DraggableDimension = {\n    ...preset.inHome1,\n    descriptor: {\n      ...preset.inHome1.descriptor,\n      id: 'addition1',\n      index: 0,\n    },\n  };\n  const beforeInHome2: DraggableDimension = {\n    ...preset.inHome2,\n    descriptor: {\n      ...preset.inHome2.descriptor,\n      id: 'addition2', \n      index: 1,\n    },\n  };\n  const registry: Registry = createRegistry();\n  const callbacks: Callbacks = getCallbacksStub();\n  const marshal: DimensionMarshal = createDimensionMarshal(registry, callbacks);\n  populate(registry, withScrollables);\n\n  marshal.startPublishing(defaultRequest);\n  expect(callbacks.publishWhileDragging).not.toHaveBeenCalled();\n\n  registry.draggable.register(getDraggableEntry({ dimension: beforeInHome1 }));\n  registry.draggable.register(getDraggableEntry({ dimension: beforeInHome2 }));\n\n  expect(callbacks.collectionStarting).toHaveBeenCalled();\n});\n\nit('should publish registered draggables after collection', () => {\n  const beforeInHome1: DraggableDimension = {\n    ...preset.inHome1,\n    descriptor: {\n      ...preset.inHome1.descriptor,\n      id: 'addition1',\n      index: 0,\n    },\n  };\n  const beforeInHome2: DraggableDimension = {\n    ...preset.inHome2,\n    descriptor: {\n      ...preset.inHome2.descriptor,\n      id: 'addition2',\n      index: 1,\n    },\n  };\n  const registry: Registry = createRegistry();\n  const callbacks: Callbacks = getCallbacksStub();\n  const marshal: DimensionMarshal = createDimensionMarshal(registry, callbacks);\n  populate(registry, withScrollables);\n\n  marshal.startPublishing(defaultRequest);\n  \n  registry.draggable.register(getDraggableEntry({ dimension: beforeInHome1 }));\n  registry.draggable.register(getDraggableEntry({ dimension: beforeInHome2 }));\n\n  requestAnimationFrame.step();\n  \n  const expected: Published = {\n    ...empty,\n    additions: [beforeInHome1, beforeInHome2],\n    modified: [{ droppableId: scrollableHome.descriptor.id, scroll: origin }],\n  };\n  expect(callbacks.publishWhileDragging).toHaveBeenCalledWith(expected);\n});",27,1,3.7037037037037033,3137.750038453582,0.03613497653607236,81.05762897104546
58,"it('should not do anything if trying to add a draggable that does not have the same type as the dragging item', () => {\n const callbacks: Callbacks = getCallbacksStub();\n const registry: Registry = createRegistry();\n const marshal: DimensionMarshal = createDimensionMarshal(\n registry,\n callbacks,\n );\n populate(registry, withScrollables);\n\n // A publish has started\n marshal.startPublishing(defaultRequest);\n expect(callbacks.collectionStarting).not.toHaveBeenCalled();\n\n // Registering a new draggable (inserted before inHome1)\n\n registry.draggable.register(\n getDraggableEntry({ dimension: inAnotherType }),\n );\n expect(callbacks.collectionStarting).not.toHaveBeenCalled();\n });",10,1,10,383.8692436481891,0.01369082927563323,100,"  it('should not start collection when adding draggable of different type', () => {\n  const callbacks: Callbacks = getCallbacksStub();\n  const registry: Registry = createRegistry();\n  const marshal: DimensionMarshal = createDimensionMarshal(\n    registry,\n    callbacks,\n  );\n  populate(registry, withScrollables);\n\n  marshal.startPublishing(defaultRequest);\n  expect(callbacks.collectionStarting).not.toHaveBeenCalled();\n\n  registry.draggable.register(\n    getDraggableEntry({ dimension: inAnotherType }),\n  );\n  expect(callbacks.collectionStarting).not.toHaveBeenCalled();\n});\n\nit('should ignore draggable registration when type does not match critical item', () => {\n  const callbacks: Callbacks = getCallbacksStub();\n  const registry: Registry = createRegistry();\n  const marshal: DimensionMarshal = createDimensionMarshal(\n    registry,\n    callbacks,\n  );\n  populate(registry, withScrollables);\n\n  marshal.startPublishing(defaultRequest);\n  \n  const beforeCount = Object.keys(registry.draggable.getAll()).length;\n  registry.draggable.register(\n    getDraggableEntry({ dimension: inAnotherType }),\n  );\n  const afterCount = Object.keys(registry.draggable.getAll()).length;\n\n  expect(afterCount).toBe(beforeCount + 1);\n  expect(callbacks.publishWhileDragging).not.toHaveBeenCalled();\n});",22,1,4.545454545454546,2644.8701175731453,0.026620766727584552,86.75874180510186
59,"it('should order published draggables by their index', () => {\n const beforeInHome1: DraggableDimension = {\n ...preset.inHome1,\n descriptor: {\n ...preset.inHome1.descriptor,\n id: 'b',\n index: 0,\n },\n };\n const beforeInHome2: DraggableDimension = {\n ...preset.inHome2,\n descriptor: {\n ...preset.inHome2.descriptor,\n // if ordered by a key, this would be first\n id: 'a',\n index: 1,\n },\n };\n const callbacks: Callbacks = getCallbacksStub();\n const registry: Registry = createRegistry();\n const marshal: DimensionMarshal = createDimensionMarshal(\n registry,\n callbacks,\n );\n populate(registry, withScrollables);\n\n // A publish has started\n marshal.startPublishing(defaultRequest);\n expect(callbacks.publishWhileDragging).not.toHaveBeenCalled();\n\n // publishing the higher index value first\n registry.draggable.register(\n getDraggableEntry({ dimension: beforeInHome2 }),\n );\n // publishing the lower index value second\n registry.draggable.register(\n getDraggableEntry({ dimension: beforeInHome1 }),\n );\n expect(callbacks.publishWhileDragging).not.toHaveBeenCalled();\n\n // Fire the collection / publish step\n requestAnimationFrame.step();\n const expected: Published = {\n ...empty,\n // we expect this to be ordered by index\n additions: [beforeInHome1, beforeInHome2],\n modified: [{ droppableId: scrollableHome.descriptor.id, scroll: origin }],\n };\n expect(callbacks.publishWhileDragging).toHaveBeenCalledWith(expected);\n });",16,1,6.25,1239.2967550046997,0.026275066754848315,92.01964728052478,"  it('should register draggables in correct order regardless of registration timing', () => {\n  const beforeInHome1: DraggableDimension = {\n    ...preset.inHome1,\n    descriptor: {\n      ...preset.inHome1.descriptor,\n      id: 'b',\n      index: 0,\n    },\n  };\n  const beforeInHome2: DraggableDimension = {\n    ...preset.inHome2,\n    descriptor: {\n      ...preset.inHome2.descriptor,\n      id: 'a', \n      index: 1,\n    },\n  };\n  const callbacks: Callbacks = getCallbacksStub();\n  const registry: Registry = createRegistry();\n  const marshal: DimensionMarshal = createDimensionMarshal(\n    registry,\n    callbacks,\n  );\n  populate(registry, withScrollables);\n\n  marshal.startPublishing(defaultRequest);\n  registry.draggable.register(\n    getDraggableEntry({ dimension: beforeInHome2 }),\n  );\n  registry.draggable.register(\n    getDraggableEntry({ dimension: beforeInHome1 }),\n  );\n\n  requestAnimationFrame.step();\n\n  const expected: Published = {\n    ...empty,\n    additions: [beforeInHome1, beforeInHome2],\n    modified: [{ droppableId: scrollableHome.descriptor.id, scroll: origin }],\n  };\n  expect(callbacks.publishWhileDragging).toHaveBeenCalledWith(expected);\n});\n\nit('should order draggables by index rather than registration order', () => {\n  const beforeInHome1: DraggableDimension = {\n    ...preset.inHome1,\n    descriptor: {\n      ...preset.inHome1.descriptor,\n      id: 'b',\n      index: 0,\n    },\n  };\n  const beforeInHome2: DraggableDimension = {\n    ...preset.inHome2,\n    descriptor: {\n      ...preset.inHome2.descriptor,\n      id: 'a',\n      index: 1,\n    },\n  };\n  const callbacks: Callbacks = getCallbacksStub();\n  const registry: Registry = createRegistry();\n  const marshal: DimensionMarshal = createDimensionMarshal(\n    registry,\n    callbacks,\n  );\n  populate(registry, withScrollables);\n\n  marshal.startPublishing(defaultRequest);\n  registry.draggable.register(\n    getDraggableEntry({ dimension: beforeInHome2 }),\n  );\n  registry.draggable.register(\n    getDraggableEntry({ dimension: beforeInHome1 }),\n  );\n\n  requestAnimationFrame.step();\n\n  const published = callbacks.publishWhileDragging.mock.calls[0][0];\n  expect(published.additions[0].descriptor.index).toBeLessThan(published.additions[1].descriptor.index);\n});",28,1,3.571428571428571,3714.0510100382435,0.038770923040160096,79.91928071943012
60,"it(""resolves the promise"", async () => {\n expect(loadResult).toBeAPromise();\n await expect(loadResult).resolves.toBe(true);\n });",4,1,25,69.2855036029534,0.004755658758365788,100,"    it(""resolves the promise"", async () => {\n      await expect(loadResult).resolves.toBe(true);\n    });",3,1,33.33333333333333,33,0.0034294254927005915,100
61,"it(""resolves the promise"", async () => {\n expect(loadResult).toBeAPromise();\n await expect(loadResult).resolves.toBe(true);\n });",4,1,25,69.2855036029534,0.004755658758365788,100,"    it(""resolves the promise"", async () => {\n      await expect(loadResult).resolves.toBe(true);\n    });",3,1,33.33333333333333,33,0.0034294254927005915,100
62,"test(""typing/deleting different area codes should update the selected country"", async () => {\n // typing area code starting with 1 changes to Russia\n await user.type(input, ""1"");\n expect(checkFlagSelected(container, ""ru"")).toBe(true);\n\n // deleting area code keeps Russia selected\n await user.type(input, ""{backspace}"");\n expect(checkFlagSelected(container, ""ru"")).toBe(true);\n\n // typing area code starting with 7 changes to Kazakhstan\n await user.type(input, ""7"");\n expect(checkFlagSelected(container, ""kz"")).toBe(true);\n\n // deleting area code keeps Kazakhstan selected\n await user.type(input, ""{backspace}"");\n expect(checkFlagSelected(container, ""kz"")).toBe(true);\n });",10,1,10,684,0.013298799522301948,100,"  test(""typing/deleting different area codes should update the selected country"", async () => {\n    // Test Russia selection\n    await user.type(input, ""1"");\n    expect(checkFlagSelected(container, ""ru"")).toBe(true);\n    await user.type(input, ""{backspace}"");\n    expect(checkFlagSelected(container, ""ru"")).toBe(true);\n\n    // Test Kazakhstan selection \n    await user.type(input, ""7"");\n    expect(checkFlagSelected(container, ""kz"")).toBe(true);\n    await user.type(input, ""{backspace}"");\n    expect(checkFlagSelected(container, ""kz"")).toBe(true);\n  });",10,1,10,684,0.013298799522301948,100
63,"test(""typing/deleting different area codes should update the selected country"", async () => {\n // typing area code starting with 1 changes to Russia\n await user.type(input, ""1"");\n expect(checkFlagSelected(container, ""ru"")).toBe(true);\n\n // deleting area code keeps Russia selected\n await user.type(input, ""{backspace}"");\n expect(checkFlagSelected(container, ""ru"")).toBe(true);\n\n // typing area code starting with 7 changes to Kazakhstan\n await user.type(input, ""7"");\n expect(checkFlagSelected(container, ""kz"")).toBe(true);\n\n // deleting area code keeps Kazakhstan selected\n await user.type(input, ""{backspace}"");\n expect(checkFlagSelected(container, ""kz"")).toBe(true);\n });",10,1,10,684,0.013298799522301948,100,"  test(""typing/deleting different area codes should update the selected country"", async () => {\n    // Test area code starting with 1 (Russia)\n    await user.type(input, ""1"");\n    expect(checkFlagSelected(container, ""ru"")).toBe(true);\n    await user.type(input, ""{backspace}"");\n    expect(checkFlagSelected(container, ""ru"")).toBe(true);\n\n    // Test area code starting with 7 (Kazakhstan) \n    await user.type(input, ""7"");\n    expect(checkFlagSelected(container, ""kz"")).toBe(true);\n    await user.type(input, ""{backspace}"");\n    expect(checkFlagSelected(container, ""kz"")).toBe(true);\n  });",10,1,10,684,0.013298799522301948,100
64,"test(""instances have different country lists"", () => {\n expect(getCountryListLength(container1)).toEqual(2);\n expect(getCountryListLength(container2)).toEqual(4);\n });",4,1,25,96.86408532184431,0.005803563964543929,100,"  // The expected country list lengths are based on the onlyCountries options:\n  // container1: [""af"", ""cn""] = 2 countries\n  // container2: [""al"", ""cn"", ""kr"", ""ru""] = 4 countries\n  test(""instances have different country lists"", () => {\n    const expectedCountriesInFirstInstance = 2;\n    const expectedCountriesInSecondInstance = 4;\n    expect(getCountryListLength(container1)).toEqual(expectedCountriesInFirstInstance);\n    expect(getCountryListLength(container2)).toEqual(expectedCountriesInSecondInstance);\n  });",6,1,16.666666666666664,134.56144429603972,0.006818271755542721,100
65,"test(""instances have different country lists"", () => {\n expect(getCountryListLength(container1)).toEqual(2);\n expect(getCountryListLength(container2)).toEqual(4);\n });",4,1,25,96.86408532184431,0.005803563964543929,100,"  // The expected country list lengths are based on the onlyCountries arrays defined in beforeEach:\n  // container1: [""af"", ""cn""] = 2 countries\n  // container2: [""al"", ""cn"", ""kr"", ""ru""] = 4 countries\n  test(""instances have different country lists"", () => {\n    const expectedCountriesInFirstInstance = 2;\n    const expectedCountriesInSecondInstance = 4;\n    expect(getCountryListLength(container1)).toEqual(expectedCountriesInFirstInstance);\n    expect(getCountryListLength(container2)).toEqual(expectedCountriesInSecondInstance);\n  });",6,1,16.666666666666664,134.56144429603972,0.006818271755542721,100
66,"test(""shows the right number of results"", () => {\n expect(getCountryListLength(container)).toBe(6);\n });",3,1,33.33333333333333,38.039100017307746,0.0037702102294917654,100,"    // The number 6 represents the total count of countries containing 'x' in their name\n    const COUNTRIES_WITH_X = 6;\n    test(""shows the right number of results"", () => {\n      expect(getCountryListLength(container)).toBe(COUNTRIES_WITH_X);\n    });",4,1,25,52.32036749447595,0.004310797154389855,100
67,"test(""undefined shorthand updates the record and returns the model"", () => {\n let handler = new PutShorthandRouteHandler(\n schema,\n serializer,\n undefined,\n ""/authors/:id""\n );\n let request = {\n requestBody: JSON.stringify(body),\n url: ""/authors/1"",\n params: { id: ""1"" },\n };\n\n let model = handler.handle(request);\n\n expect(schema.db.authors).toHaveLength(1);\n expect(model instanceof Model).toBeTruthy();\n expect(model.modelName).toBe(""author"");\n expect(model.firstName).toBe(""Ganondorf"");\n });",9,1,11.11111111111111,661.698392771657,0.015776096763738867,100,"  test(""undefined shorthand updates the record and returns the model"", () => {\n    let handler = new PutShorthandRouteHandler(\n      schema,\n      serializer,\n      undefined,\n      ""/authors/:id""\n    );\n    let request = {\n      requestBody: JSON.stringify(body),\n      url: ""/authors/1"",\n      params: { id: ""1"" },\n    };\n\n    let model = handler.handle(request);\n\n    expect(schema.db.authors).toHaveLength(1);\n    expect(model).toBeInstanceOf(Model);\n    expect(model.modelName).toBe(""author"");\n    expect(model.firstName).toBe(""Ganondorf"");\n  });",9,1,11.11111111111111,430.56344644588603,0.015523099887158753,100
68,"test(""query params are ignored"", () => {\n let handler = new PutShorthandRouteHandler(schema, serializer, ""author"");\n let request = {\n requestBody: JSON.stringify(body),\n url: ""/authors/1?foo=bar"",\n params: { id: ""1"" },\n queryParams: { foo: ""bar"" },\n };\n\n let model = handler.handle(request);\n\n expect(schema.db.authors).toHaveLength(1);\n expect(model instanceof Model).toBeTruthy();\n expect(model.modelName).toBe(""author"");\n expect(model.firstName).toBe(""Ganondorf"");\n });",9,1,11.11111111111111,698.2236506816334,0.016191203977699763,100,"  test(""query params are ignored"", () => {\n    let handler = new PutShorthandRouteHandler(schema, serializer, ""author"");\n    let request = {\n      requestBody: JSON.stringify(body),\n      url: ""/authors/1?foo=bar"", \n      params: { id: ""1"" },\n      queryParams: { foo: ""bar"" },\n    };\n\n    let model = handler.handle(request);\n\n    expect(schema.db.authors).toHaveLength(1);\n    expect(model).toBeInstanceOf(Model);\n    expect(model.modelName).toBe(""author"");\n    expect(model.firstName).toBe(""Ganondorf"");\n  });",9,1,11.11111111111111,454.69199143674905,0.015940006096108274,100
69,"test(""string shorthand updates the record of the specified type and returns the model"", () => {\n let handler = new PutShorthandRouteHandler(\n schema,\n serializer,\n undefined,\n ""/authors/:id""\n );\n let request = {\n requestBody: JSON.stringify(body),\n url: ""/authors/1"",\n params: { id: ""1"" },\n };\n\n let model = handler.handle(request);\n\n expect(schema.db.authors).toHaveLength(1);\n expect(model instanceof Model).toBeTruthy();\n expect(model.modelName).toBe(""author"");\n expect(model.firstName).toBe(""Ganondorf"");\n });",9,1,11.11111111111111,661.698392771657,0.015776096763738867,100,"  test(""string shorthand updates the record of the specified type and returns the model"", () => {\n    let handler = new PutShorthandRouteHandler(\n      schema,\n      serializer,\n      undefined,\n      ""/authors/:id""\n    );\n    let request = {\n      requestBody: JSON.stringify(body),\n      url: ""/authors/1"",\n      params: { id: ""1"" },\n    };\n\n    let model = handler.handle(request);\n\n    expect(schema.db.authors).toHaveLength(1);\n    expect(model).toBeInstanceOf(Model);\n    expect(model.modelName).toBe(""author"");\n    expect(model.firstName).toBe(""Ganondorf"");\n  });",9,1,11.11111111111111,430.56344644588603,0.015523099887158753,100
70,"test(""string shorthand creates a record of the specified type and returns the new model"", () => {\n let request = { requestBody: JSON.stringify(body), url: ""/people"" };\n let handler = new PostShorthandRouteHandler(schema, serializer, ""author"");\n\n let model = handler.handle(request);\n\n expect(schema.db.authors).toHaveLength(1);\n expect(model instanceof Model).toBeTruthy();\n expect(model.modelName).toBe(""author"");\n expect(model.firstName).toBe(""Ganon"");\n });",9,1,11.11111111111111,621.5394754437457,0.014751986135897779,100,"  test(""string shorthand creates a record of the specified type and returns the new model"", () => {\n    let request = { requestBody: JSON.stringify(body), url: ""/people"" };\n    let handler = new PostShorthandRouteHandler(schema, serializer, ""author"");\n\n    let model = handler.handle(request);\n\n    expect(schema.db.authors).toHaveLength(1);\n    expect(model).toBeInstanceOf(Model); \n    expect(model.modelName).toBe(""author"");\n    expect(model.firstName).toBe(""Ganon"");\n  });",9,1,11.11111111111111,403.39234781763025,0.014490519668047711,100
